0	0	0	0	0	0	0	0
7	1	84.491	-0.048	88.864	2.477	88.864	2.477
0	1	0	0	0	0	0	0
7	1	72.410	13.904	76.783	16.429	76.783	16.429
0	1	0	0	0	0	0	0
7	1	66.368	31.346	70.741	33.871	70.741	33.871
0	1	0	0	0	0	0	0
7	1	54.284	45.299	58.657	47.824	58.657	47.824
0	1	0	0	0	0	0	0
7	1	54.284	10.415	56.809	6.042	56.809	6.042
0	1	0	0	0	0	0	0
7	1	66.368	3.439	68.893	-0.934	68.893	-0.934
0	1	0	0	0	0	0	0
7	1	60.326	-7.026	64.940	-9.078	64.940	-9.078
0	1	0	0	0	0	0	0
7	1	78.452	-17.491	73.402	-17.583	73.402	-17.583
0	1	0	0	0	0	0	0
7	1	48.242	-20.980	51.905	-24.456	51.905	-24.456
0	1	0	0	0	0	0	0
7	0	54.284	-31.445	57.177	-35.584	59.265	-32.280
0	1	0	0	0	0	0	0
7	0	60.520	-35.384	57.627	-31.245	62.878	-30.919
0	1	0	0	0	0	0	0
7	0	66.368	-31.445	61.343	-31.953	64.010	-35.910
0	1	0	0	0	0	0	0
7	0	60.520	-35.384	65.545	-34.876	55.539	-34.549
0	1	0	0	0	0	0	0
7	1	60.326	-48.887	55.278	-48.797	55.278	-48.797
0	1	0	0	0	0	0	0
7	1	42.200	-52.375	42.831	-57.385	42.831	-57.385
0	1	0	0	0	0	0	0
7	1	48.242	-69.813	43.226	-70.379	43.226	-70.379
0	1	0	0	0	0	0	0
7	1	30.116	-73.305	25.230	-72.027	25.230	-72.027
0	1	0	0	0	0	0	0
7	1	11.990	-69.817	12.962	-64.862	12.962	-64.862
0	1	0	0	0	0	0	0
7	1	18.032	-52.375	13.520	-50.106	13.520	-50.106
0	1	0	0	0	0	0	0
7	0	6.199	-45.830	7.938	-41.089	3.297	-49.963
0	1	0	0	0	0	0	0
7	0	-0.094	-48.887	4.948	-49.161	2.808	-44.754
0	1	0	0	0	0	0	0
7	0	6.199	-45.830	1.157	-45.556	4.142	-41.218
0	1	0	0	0	0	0	0
7	0	5.948	-38.422	4.208	-43.163	8.003	-43.034
0	1	0	0	0	0	0	0
7	1	24.074	-41.910	28.447	-39.385	28.447	-39.385
0	1	0	0	0	0	0	0
7	1	36.157	-41.910	33.632	-37.537	33.632	-37.537
