0		0	0				
7	0	-36.16	76.7	-32.47	79.27	-40.06	78.95
0	1	0	0	0	0	0	0
7	1	-48.24	62.74	-52.14	64.99	-52.14	64.99
0	1	0	0	0	0	0	0
7	1	-54.28	45.3	-58.18	47.55	-58.18	47.55
0	1	0	0	0	0	0	0
7	1	-66.37	31.35	-70.26	33.6	-70.26	33.6
0	1	0	0	0	0	0	0
7	1	-72.41	13.9	-76.31	16.15	-76.31	16.15
0	1	0	0	0	0	0	0
7	1	-84.49	-0.05	-88.39	2.2	-88.39	2.2
0	1	0	0	0	0	0	0
7	1	-78.45	-17.49	-82.35	-15.24	-82.35	-15.24
0	1	0	0	0	0	0	0
7	0	-60.33	-48.89	-64.22	-46.64	-64.22	-46.64
0	1	0	0	0	0	0	0
7	0	-48.24	-69.81	-52.14	-67.56	-50.49	-73.71
0	1	0	0	0	0	0	0
7	0	-30.12	-73.3	-34.01	-71.05	-34.01	-71.05
0	1	0	0	0	0	0	0
7	1	-11.99	-69.82	-15.89	-67.57	-15.89	-67.57
0	1	0	0	0	0	0	0
7	1	6.14	-73.31	2.24	-71.06	2.24	-71.06
0	1	0	0	0	0	0	0
7	1	36.35	-69.82	32.45	-67.57	32.45	-67.57
0	1	0	0	0	0	0	0
7	0	48.43	-69.82	48.15	-74.33	52.07	-67.17	
0	1	0	0	0	0	0	0
7	1	54.47	-59.35	50.58	-57.1	50.58	-57.1
0	1	0	0	0	0	0	0
7	0	72.6	-27.96	68.7	-25.71	68.7	-25.71
0	1	0	0	0	0	0	0
7	0	84.68	-7.03	84.21	-11.5	89.11	-6.23
0	1	0	0	0	0	0	0
7	0	78.64	10.42	74.74	12.67	74.74	12.67
0	1	0	0	0	0	0	0
7	1	66.56	-10.51	62.66	-8.26	62.66	-8.26
0	1	0	0	0	0	0	0
7	1	66.56	24.37	62.66	26.62	62.66	26.62
0	1	0	0	0	0	0	0
7	1	60.51	41.81	56.62	44.06	56.62	44.06
0	1	0	0	0	0	0	0
7	1	48.43	55.76	44.53	58.01	44.53	58.01
0	1	0	0	0	0	0	0
7	1	42.39	73.2	38.49	75.45	38.49	75.45
0	1	0	0	0	0	0	0
7	1	24.26	76.69	20.37	78.94	20.37	78.94
0	1	0	0	0	0	0	0
7	1	-11.99	76.69	-15.89	78.94	-15.89	78.94
0	1	0	0	0	0	0	0
7	1	-24.07	62.74	-27.97	64.99	-27.97	64.99
0	1	0	0	0	0	0	0
7	1	-18.03	52.28	-21.93	54.53	-21.93	54.53
0	1	0	0	0	0	0	0
7	1	-24.07	41.81	-27.97	44.06	-27.97	44.06
0	1	0	0	0	0	0	0
7	1	-36.16	41.81	-40.05	44.06	-40.05	44.06
0	1	0	0	0	0	0	0
7	1	-54.28	10.42	-58.18	12.67	-58.18	12.67
0	1	0	0	0	0	0	0
7	1	-66.37	3.44	-70.26	5.69	-70.26	5.69
0	1	0	0	0	0	0	0
7	1	-60.33	-7.03	-64.22	-4.78	-64.22	-4.78
0	1	0	0	0	0	0	0
7	0	-48.24	-20.98	-52.14	-18.73	-52.14	-18.73
0	1	0	0	0	0	0	0
7	0	-42.2	-52.37	-46.1	-50.12	-46.1	-50.12
0	1	0	0	0	0	0	0
7	0	-36.16	-41.91	-40.05	-39.66	-40.05	-39.66
0	1	0	0	0	0	0	0
7	0	-24.07	-41.91	-27.99	-39.65	-27.99	-39.65
0	1	0	0	0	0	0	0
7	0	-18.03	-52.37	-21.93	-50.12	-21.93	-50.12
0	1	0	0	0	0	0	0
7	1	18.22	-52.37	14.32	-50.12	14.32	-50.12
0	1	0	0	0	0	0	0
7	1	24.26	-69.82	20.37	-67.57	20.37	-67.57
