0	0	0	0	0	0	0	0
7	1	0.048	84.491	-1.952	87.955	-1.952	87.955
0	1	0	0	0	0	0	0
7	1	-13.904	72.41	-15.904	75.874	-15.904	75.874
0	1	0	0	0	0	0	0
7	1	-31.346	66.368	-33.346	69.832	-33.346	69.832
0	1	0	0	0	0	0	0
7	1	-45.299	54.284	-47.299	57.748	-47.299	57.748
0	1	0	0	0	0	0	0
7	1	-10.415	54.284	-6.951	56.284	-6.951	56.284
0	1	0	0	0	0	0	0
7	1	-3.439	66.368	0.025	68.368	0.025	68.368
0	1	0	0	0	0	0	0
7	1	7.026	60.326	8.651	63.981	8.651	63.981
0	1	0	0	0	0	0	0
7	1	17.491	78.452	17.564	74.452	17.564	74.452
0	1	0	0	0	0	0	0
7	1	20.98	48.242	23.733	51.143	23.733	51.143
0	1	0	0	0	0	0	0
7	0	31.445	54.284	34.723	56.575	32.106	58.229
0	1	0	0	0	0	0	0
7	0	35.384	60.52	32.106	58.229	31.847	62.388
0	1	0	0	0	0	0	0
7	0	31.445	66.368	31.847	62.388	34.982	64.5
0	1	0	0	0	0	0	0
7	0	35.384	60.52	34.982	64.5	34.723	56.575
0	1	0	0	0	0	0	0
7	1	48.887	60.326	48.816	56.328	48.816	56.328
0	1	0	0	0	0	0	0
7	1	52.375	42.2	56.343	42.7	56.343	42.7
0	1	0	0	0	0	0	0
7	1	69.813	48.242	70.261	44.269	70.261	44.269
0	1	0	0	0	0	0	0
7	1	73.305	30.116	72.293	26.246	72.293	26.246
0	1	0	0	0	0	0	0
7	1	69.817	11.99	65.892	12.76	65.892	12.76
0	1	0	0	0	0	0	0
7	1	52.375	18.032	50.578	14.458	50.578	14.458
0	1	0	0	0	0	0	0
7	0	45.83	6.199	42.075	7.576	49.104	3.9
0	1	0	0	0	0	0	0
7	0	48.887	-0.094	49.104	3.9	45.613	2.205
0	1	0	0	0	0	0	0
7	0	45.83	6.199	45.613	2.205	42.177	4.57
0	1	0	0	0	0	0	0
7	0	38.422	5.948	42.177	4.57	42.075	7.576
0	1	0	0	0	0	0	0
7	1	41.91	24.074	39.91	27.538	39.91	27.538
0	1	0	0	0	0	0	0
7	1	41.91	36.157	38.446	34.157	38.446	34.157
0	1	0	0	0	0	0	0
7	1	20.98	24.074	21.029	20.074	21.029	20.074
0	1	0	0	0	0	0	0
7	1	20.98	-0.095	17.546	1.957	17.546	1.957
0	1	0	0	0	0	0	0
7	1	7.026	11.999	8.152	15.828	8.152	15.828
0	1	0	0	0	0	0	0
7	1	10.515	30.116	7.078	32.163	7.078	32.163
0	1	0	0	0	0	0	0
7	1	0.05	36.158	-2.62	33.179	-2.62	33.179
0	1	0	0	0	0	0	0
7	1	-10.415	18.032	-13.443	20.646	-13.443	20.646
0	1	0	0	0	0	0	0
7	1	-28.29	35.908	-27.605	39.849	-27.937	31.923
0	1	0	0	0	0	0	0
7	1	-24.369	30.116	-27.937	31.923	-24.722	34.1
0	1	0	0	0	0	0	0
7	1	-28.29	35.908	-24.722	34.1	-25.054	38.259
0	1	0	0	0	0	0	0
7	1	-24.369	42.2	-25.054	38.259	-27.605	39.849
0	1	0	0	0	0	0	0
7	1	-41.811	36.158	-42.636	32.244	-42.636	32.244
0	1	0	0	0	0	0	0
7	1	-41.811	24.074	-45.666	23.009	-45.666	23.009
0	1	0	0	0	0	0	0
7	1	-52.276	18.032	-55.696	20.105	-55.696	20.105
0	1	0	0	0	0	0	0
7	1	-62.741	24.074	-62.712	28.073	-62.712	28.073
0	1	0	0	0	0	0	0
7	1	-62.741	48.242	-66.205	46.242	-66.205	46.242
0	1	0	0	0	0	0	0
7	1	-76.696	36.161	-76.955	32.169	-76.955	32.169
0	1	0	0	0	0	0	0
7	1	-76.694	11.99	-74.694	8.525	-74.694	8.525
0	1	0	0	0	0	0	0
7	0	-62.741	-0.094	-58.743	-0.237	-66.09	-2.281
0	1	0	0	0	0	0	0
7	0	-69.275	0.139	-66.09	-2.281	-69.957	-3.802
0	1	0	0	0	0	0	0
7	0	-73.206	-6.136	-69.957	-3.802	-72.523	-2.195
0	1	0	0	0	0	0	0
7	0	-69.275	0.139	-72.523	-2.195	-65.925	2.326
0	1	0	0	0	0	0	0
7	0	-62.741	-0.094	-65.925	2.326	-58.743	-0.237
0	1	0	0	0	0	0	0
7	0	-52.276	-6.136	-51.081	-2.319	-51.081	-2.319
0	1	0	0	0	0	0	0
7	0	-31.345	-18.22	-29.359	-14.749	-29.359	-14.749
0	1	0	0	0	0	0	0
7	1	-31.345	-6.136	-27.377	-5.636	-27.377	-5.636
0	1	0	0	0	0	0	0
7	1	-31.345	5.948	-27.781	4.133	-27.781	4.133
0	1	0	0	0	0	0	0
7	1	-13.904	-0.094	-13.447	-4.068	-13.447	-4.068
0	1	0	0	0	0	0	0
7	0	-10.415	-18.22	-8.007	-15.027	-8.007	-15.027
0	1	0	0	0	0	0	0
7	1	7.026	-12.178	4.534	-15.307	4.534	-15.307
0	1	0	0	0	0	0	0
7	0	10.585	-30.359	12.678	-26.95	12.678	-26.95
0	1	0	0	0	0	0	0
7	1	20.98	-24.263	22.98	-27.727	22.98	-27.727
0	1	0	0	0	0	0	0
7	1	31.445	-18.22	33.445	-21.684	33.445	-21.684
0	1	0	0	0	0	0	0
7	1	52.375	-18.22	55.269	-20.981	55.269	-20.981
0	1	0	0	0	0	0	0
7	1	73.305	-6.136	73.239	-10.136	73.239	-10.136
0	1	0	0	0	0	0	0
7	0	69.817	-24.262	71.188	-28.02	71.188	-28.02
0	1	0	0	0	0	0	0
7	0	59.352	-30.304	59.788	-34.28	59.788	-34.28
0	1	0	0	0	0	0	0
7	0	48.823	-36.208	49.683	-40.115	49.683	-40.115
0	1	0	0	0	0	0	0
7	0	31.445	-42.388	31.203	-46.381	31.203	-46.381
0	1	0	0	0	0	0	0
7	0	10.515	-54.472	8.383	-57.857	8.383	-57.857
0	1	0	0	0	0	0	0
7	0	0.05	-48.46	-0.373	-52.408	-0.373	-52.408
0	1	0	0	0	0	0	0
7	1	-10.415	-54.472	-10.36	-50.473	-10.36	-50.473
0	1	0	0	0	0	0	0
7	0	-16.948	-42.132	-18.81	-45.672	-17.466	-38.166
0	1	0	0	0	0	0	0
7	0	-13.904	-36.346	-17.466	-38.166	-13.385	-40.313
0	1	0	0	0	0	0	0
7	0	-16.948	-42.132	-13.385	-40.313	-18.81	-45.672
0	1	0	0	0	0	0	0
7	1	-31.332	-42.465	-30.052	-38.675	-30.052	-38.675
0	1	0	0	0	0	0	0
7	1	-41.811	-36.346	-42.936	-32.508	-42.936	-32.508
0	1	0	0	0	0	0	0
7	0	-52.234	-30.45	-53.502	-34.243	-55.581	-28.258
0	1	0	0	0	0	0	0
7	0	-55.764	-24.262	-55.581	-28.258	-52.418	-26.454
0	1	0	0	0	0	0	0
7	0	-52.234	-30.45	-52.418	-26.454	-53.502	-34.243
0	1	0	0	0	0	0	0
7	0	-76.694	-24.262	-74.694	-27.726	-74.694	-27.726
0	1	0	0	0	0	0	0
7	0	-73.202	-42.388	-69.223	-42.8	-69.223	-42.8
0	1	0	0	0	0	0	0
7	1	-55.764	-48.43	-57.534	-52.018	-57.534	-52.018
0	1	0	0	0	0	0	0
7	1	-41.811	-60.514	-41.859	-64.514	-41.859	-64.514
0	1	0	0	0	0	0	0
7	1	-24.369	-66.556	-25.723	-70.32	-25.723	-70.32
0	1	0	0	0	0	0	0
7	0	-10.415	-78.64	-8.026	-75.432	-8.026	-75.432
0	1	0	0	0	0	0	0
7	0	7.028	-84.679	5.028	-81.215	5.028	-81.215
0	1	0	0	0	0	0	0
7	1	10.515	-66.556	12.515	-70.02	12.515	-70.02
0	1	0	0	0	0	0	0
7	0	27.956	-72.598	27.585	-68.616	27.585	-68.616
0	1	0	0	0	0	0	0
7	1	41.91	-60.515	43.91	-63.979	38.155	-59.137
0	1	0	0	0	0	0	0
7	1	34.5	-60.764	38.155	-59.137	34.719	-56.77
0	1	0	0	0	0	0	0
7	1	31.445	-54.472	34.719	-56.77	31.226	-58.466
0	1	0	0	0	0	0	0
7	1	34.5	-60.764	31.226	-58.466	38.256	-62.141
0	1	0	0	0	0	0	0
7	1	41.91	-60.515	38.256	-62.141	43.91	-63.979
0	1	0	0	0	0	0	0
7	1	59.352	-54.472	61.352	-57.936	61.352	-57.936
0	1	0	0	0	0	0	0
7	0	73.303	-42.385	69.701	-40.646	69.701	-40.646
0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
